Target	Gene source	Negative metabolite	Positive metabolite	Negative score	Positive score	Reaction	Equation	Corr	Cov
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	akg_c	aspsa_c	-1.04132594685	0.369004624964	DABAAT	24dab_c_ + akg_c_ + 2.0 h_c_ --> aspsa_c_ + glu__L_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	akg_c	aspsa_c	-1.04132594685	0.369004624964	DABAAT2	24dab_c_ + akg_c_ + h_c_ --> aspsa_c_ + glu__L_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	anhgm4p_c	ala_DASH_D_c	-0.000947822586435	0.0136216244034	AGM4PCP	anhgm4p_c + h2o_c --> ala_DASH_D_c + anhgm3p_c	-0.453144162247	-0.00134042355646
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	u3aga_c	3hmrsACP_c	-0.0144416204254	0.0154150058283	UAGAAT_reverse	ACP_c + u3aga_c --> 3hmrsACP_c + uacgam_c	0.999306028056	0.0204235354683
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	glu_DASH_D_c	glu_DASH_L_c	-0.0118942115029	2.02521600919	GLUR	glu_DASH_D_c --> glu_DASH_L_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	13dpg_c	g3p_c	-3.20514521823	3.09463819723	GAPD_reverse	13dpg_c + h_c + nadh_c --> g3p_c + nad_c + pi_c	0.373286364417	1.65144272923
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	13dpg_c	g3p_c	-3.20514521823	3.09463819723	GAPDi_nadp	13dpg_c_ + h_c_ + nadph_c_ --> g3p_c_ + nadp_c_ + pi_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	13dpg_c	g3p_c	-3.20514521823	3.09463819723	GAPDy	13dpg_c_ + nadph_c_ --> g3p_c_ + nadp_c_ + pi_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	fru_c	f6p_c	0.0	1.88695844633	HEX7	atp_c + fru_c --> adp_c + f6p_c + h_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	fru_c	f6p_c	0.0	1.88695844633	r0358	datp_c_ + fru_c_ --> dadp_c_ + f6p_c_ + h_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	fru_c	f6p_c	0.0	1.88695844633	r0357	fru_c_ + itp_c_ --> f6p_c_ + h_c_ + idp_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	fru_c	f6p_c	0.0	1.88695844633	HEX7_1	atp_c_ + fru_c_ --> adp_c_ + f6p_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	fru_c	glc_DASH_D_c	0.0	4.23751983114	XYLI2_reverse	fru_c --> glc_DASH_D_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	ahdt_c	acald_c	-0.000248289578142	0.140447724662	CPH4S	ahdt_c + h2o_c --> acald_c + cph4_c + h_c + pppi_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	ahdt_c	acald_c	-0.000248289578142	0.140447724662	6CTHYDPTNS	ahdt_c_ + h2o_c_ --> 6cthydptn_c_ + acald_c_ + h_c_ + pppi_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	hxcoa_c	hx2coa_c	-0.0863335015909	0.13207966378	ACOAD2f	fad_c + hxcoa_c --> fadh2_c + hx2coa_c	0.40618119723	0.064694842995
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	2mecdp_c	flxso_c	-0.000886642454677	0.00203277713516	MECDPDH5	2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c	-0.999306028056	-0.00125390178438
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	ethso3_c	acald_c	0.0	0.140447724662	FDMO3	ethso3_c + fmnh2_c + o2_c --> acald_c + fmn_c + h2o_c + h_c + so3_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	msa_c	acald_c	0.0	0.140447724662	MSADC	h_c_ + msa_c_ --> acald_c_ + co2_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	cit_c	acon_DASH_C_c	-0.301648255544	0.47512042378	ACONTa	cit_c --> acon_DASH_C_c + h2o_c	-0.41121553416	-0.426595054057
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	cit_c	icit_c	-0.301648255544	0.883549557864	ACONT	cit_c_ --> icit_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	fdp_c	g3p_c	-0.032612721562	3.09463819723	FBA	fdp_c --> dhap_c + g3p_c	-5.49952802362e-17	-8.76512116912e-32
EX_INDIRUBIN_LPAREN_e_RPAREN_	Universal model	fdp_c	g3p_c	-0.032612721562	3.09463819723	DKFPS2	fdp_c_ + mthgxl_c_ --> dkfp_c_ + g3p_c_	NA	NA
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	fdp_c	f6p_c	-0.032612721562	1.88695844633	FBP	fdp_c + h2o_c --> f6p_c + pi_c	-0.20143262004	-0.0564868907184
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	fdp_c	dhap_c	-0.032612721562	1.49099041395	FBA	fdp_c --> dhap_c + g3p_c	-5.49952802362e-17	-8.76512116912e-32
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	val_DASH_L_c	glu_DASH_L_c	-0.371135393336	2.02521600919	VALTA	akg_c + val_DASH_L_c --> 3mob_c + glu_DASH_L_c	nan	0.0
EX_INDIRUBIN_LPAREN_e_RPAREN_	Native	hdd2coa_c	3hhdcoa_c	-0.0842595264857	0.103196422929	ECOAH7_reverse	h2o_c + hdd2coa_c --> 3hhdcoa_c	0.638307176902	0.0953944355432
